typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","490","S19","Other Asia, nes","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","28327932",,"28327932","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","496","MNG","Mongolia","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3553",,"3553","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","504","MAR","Morocco","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","120582520",,"120582520","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","508","MOZ","Mozambique","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1280",,"1280","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","512","OMN","Oman","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","63473",,"63473","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","524","NPL","Nepal","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","247698",,"247698","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","528","NLD","Netherlands","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","109618432",,"109618432","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","530","ANT","Netherlands Antilles (...2010)","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","11533",,"11533","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","554","NZL","New Zealand","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","76913424",,"76913424","0","true","false",
"C","A","19940101","1994","52","1994","12","DZA","Algeria","M","Import","562","NER","Niger","0","W00","World","H0","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","304158",,"304158","0","true","false",
